precision,recall,AUPRC
0.01902465166130761,1.0,0.723779603105486
0.01876172607879925,0.9859154929577465,0.723779603105486
0.01876675603217158,0.9859154929577465,0.723779603105486
0.018771788683293107,0.9859154929577465,0.723779603105486
0.018776824034334765,0.9859154929577465,0.723779603105486
0.018781862087469816,0.9859154929577465,0.723779603105486
0.01878690284487386,0.9859154929577465,0.723779603105486
0.01879194630872483,0.9859154929577465,0.723779603105486
0.018796992481203006,0.9859154929577465,0.723779603105486
0.018802041364491002,0.9859154929577465,0.723779603105486
0.018807092960773777,0.9859154929577465,0.723779603105486
0.018812147272238646,0.9859154929577465,0.723779603105486
0.01881720430107527,0.9859154929577465,0.723779603105486
0.018822264049475665,0.9859154929577465,0.723779603105486
0.018827326519634213,0.9859154929577465,0.723779603105486
0.018832391713747645,0.9859154929577465,0.723779603105486
0.01883745963401507,0.9859154929577465,0.723779603105486
0.018842530282637954,0.9859154929577465,0.723779603105486
0.01884760366182014,0.9859154929577465,0.723779603105486
0.018852679773767842,0.9859154929577465,0.723779603105486
0.018857758620689655,0.9859154929577465,0.723779603105486
0.01886284020479655,0.9859154929577465,0.723779603105486
0.018867924528301886,0.9859154929577465,0.723779603105486
0.018873011593421408,0.9859154929577465,0.723779603105486
0.018878101402373247,0.9859154929577465,0.723779603105486
0.018883193957377933,0.9859154929577465,0.723779603105486
0.018888289260658393,0.9859154929577465,0.723779603105486
0.018893387314439947,0.9859154929577465,0.723779603105486
0.018898488120950324,0.9859154929577465,0.723779603105486
0.01890359168241966,0.9859154929577465,0.723779603105486
0.0189086980010805,0.9859154929577465,0.723779603105486
0.01891380707916779,0.9859154929577465,0.723779603105486
0.01891891891891892,0.9859154929577465,0.723779603105486
0.018924033522573668,0.9859154929577465,0.723779603105486
0.018929150892374257,0.9859154929577465,0.723779603105486
0.018934271030565324,0.9859154929577465,0.723779603105486
0.01893939393939394,0.9859154929577465,0.723779603105486
0.018944519621109608,0.9859154929577465,0.723779603105486
0.018949648077964266,0.9859154929577465,0.723779603105486
0.018954779312212292,0.9859154929577465,0.723779603105486
0.01895991332611051,0.9859154929577465,0.723779603105486
0.01896505012191818,0.9859154929577465,0.723779603105486
0.018970189701897018,0.9859154929577465,0.723779603105486
0.018975332068311195,0.9859154929577465,0.723779603105486
0.01898047722342733,0.9859154929577465,0.723779603105486
0.01898562516951451,0.9859154929577465,0.723779603105486
0.018990775908844276,0.9859154929577465,0.723779603105486
0.018995929443690638,0.9859154929577465,0.723779603105486
0.019001085776330078,0.9859154929577465,0.723779603105486
0.019006244909041542,0.9859154929577465,0.723779603105486
0.019011406844106463,0.9859154929577465,0.723779603105486
0.019016571583808747,0.9859154929577465,0.723779603105486
0.019021739130434784,0.9859154929577465,0.723779603105486
0.019026909486273443,0.9859154929577465,0.723779603105486
0.019032082653616094,0.9859154929577465,0.723779603105486
0.019037258634756596,0.9859154929577465,0.723779603105486
0.019042437431991296,0.9859154929577465,0.723779603105486
0.01904761904761905,0.9859154929577465,0.723779603105486
0.01905280348394121,0.9859154929577465,0.723779603105486
0.01905799074326164,0.9859154929577465,0.723779603105486
0.01906318082788671,0.9859154929577465,0.723779603105486
0.019068373740125308,0.9859154929577465,0.723779603105486
0.01907356948228883,0.9859154929577465,0.723779603105486
0.019078768056691196,0.9859154929577465,0.723779603105486
0.019083969465648856,0.9859154929577465,0.723779603105486
0.019089173711480775,0.9859154929577465,0.723779603105486
0.019094380796508457,0.9859154929577465,0.723779603105486
0.019099590723055934,0.9859154929577465,0.723779603105486
0.01910480349344978,0.9859154929577465,0.723779603105486
0.01911001911001911,0.9859154929577465,0.723779603105486
0.019115237575095576,0.9859154929577465,0.723779603105486
0.019120458891013385,0.9859154929577465,0.723779603105486
0.01912568306010929,0.9859154929577465,0.723779603105486
0.0191309100847226,0.9859154929577465,0.723779603105486
0.01913613996719519,0.9859154929577465,0.723779603105486
0.019141372709871478,0.9859154929577465,0.723779603105486
0.019146608315098467,0.9859154929577465,0.723779603105486
0.019151846785225718,0.9859154929577465,0.723779603105486
0.019157088122605363,0.9859154929577465,0.723779603105486
0.019162332329592115,0.9859154929577465,0.723779603105486
0.019167579408543262,0.9859154929577465,0.723779603105486
0.01917282936181868,0.9859154929577465,0.723779603105486
0.019178082191780823,0.9859154929577465,0.723779603105486
0.01918333790079474,0.9859154929577465,0.723779603105486
0.01918859649122807,0.9859154929577465,0.723779603105486
0.019193857965451054,0.9859154929577465,0.723779603105486
0.019199122325836534,0.9859154929577465,0.723779603105486
0.019204389574759947,0.9859154929577465,0.723779603105486
0.019209659714599342,0.9859154929577465,0.723779603105486
0.019214932747735385,0.9859154929577465,0.723779603105486
0.019220208676551345,0.9859154929577465,0.723779603105486
0.019225487503433124,0.9859154929577465,0.723779603105486
0.019230769230769232,0.9859154929577465,0.723779603105486
0.01923605386095081,0.9859154929577465,0.723779603105486
0.019241341396371632,0.9859154929577465,0.723779603105486
0.0192466318394281,0.9859154929577465,0.723779603105486
0.019251925192519254,0.9859154929577465,0.723779603105486
0.01925722145804677,0.9859154929577465,0.723779603105486
0.01926252063841497,0.9859154929577465,0.723779603105486
0.019267822736030827,0.9859154929577465,0.723779603105486
0.019273127753303965,0.9859154929577465,0.723779603105486
0.019278435692646655,0.9859154929577465,0.723779603105486
0.01928374655647383,0.9859154929577465,0.723779603105486
0.019289060347203086,0.9859154929577465,0.723779603105486
0.019294377067254686,0.9859154929577465,0.723779603105486
0.01929969671905156,0.9859154929577465,0.723779603105486
0.019305019305019305,0.9859154929577465,0.723779603105486
0.019310344827586208,0.9859154929577465,0.723779603105486
0.019315673289183224,0.9859154929577465,0.723779603105486
0.019321004692243997,0.9859154929577465,0.723779603105486
0.01932633903920486,0.9859154929577465,0.723779603105486
0.01933167633250483,0.9859154929577465,0.723779603105486
0.019337016574585635,0.9859154929577465,0.723779603105486
0.019342359767891684,0.9859154929577465,0.723779603105486
0.019347705914870093,0.9859154929577465,0.723779603105486
0.019353055017970695,0.9859154929577465,0.723779603105486
0.019358407079646017,0.9859154929577465,0.723779603105486
0.019363762102351315,0.9859154929577465,0.723779603105486
0.01936912008854455,0.9859154929577465,0.723779603105486
0.01937448104068641,0.9859154929577465,0.723779603105486
0.01937984496124031,0.9859154929577465,0.723779603105486
0.01938521185267239,0.9859154929577465,0.723779603105486
0.019390581717451522,0.9859154929577465,0.723779603105486
0.019395954558049322,0.9859154929577465,0.723779603105486
0.019401330376940133,0.9859154929577465,0.723779603105486
0.019406709176601054,0.9859154929577465,0.723779603105486
0.019412090959511925,0.9859154929577465,0.723779603105486
0.019417475728155338,0.9859154929577465,0.723779603105486
0.019422863485016647,0.9859154929577465,0.723779603105486
0.019428254232583958,0.9859154929577465,0.723779603105486
0.01943364797334814,0.9859154929577465,0.723779603105486
0.019439044709802834,0.9859154929577465,0.723779603105486
0.019444444444444445,0.9859154929577465,0.723779603105486
0.019449847179772158,0.9859154929577465,0.723779603105486
0.019455252918287938,0.9859154929577465,0.723779603105486
0.019460661662496524,0.9859154929577465,0.723779603105486
0.01946607341490545,0.9859154929577465,0.723779603105486
0.019471488178025034,0.9859154929577465,0.723779603105486
0.019476905954368393,0.9859154929577465,0.723779603105486
0.019482326746451433,0.9859154929577465,0.723779603105486
0.019487750556792874,0.9859154929577465,0.723779603105486
0.01949317738791423,0.9859154929577465,0.723779603105486
0.019498607242339833,0.9859154929577465,0.723779603105486
0.019504040122596825,0.9859154929577465,0.723779603105486
0.01950947603121516,0.9859154929577465,0.723779603105486
0.019514914970727628,0.9859154929577465,0.723779603105486
0.019520356943669825,0.9859154929577465,0.723779603105486
0.019525801952580194,0.9859154929577465,0.723779603105486
0.01953125,0.9859154929577465,0.723779603105486
0.019536701088473347,0.9859154929577465,0.723779603105486
0.01954215522054718,0.9859154929577465,0.723779603105486
0.019547612398771293,0.9859154929577465,0.723779603105486
0.019553072625698324,0.9859154929577465,0.723779603105486
0.019558535903883765,0.9859154929577465,0.723779603105486
0.01956400223588597,0.9859154929577465,0.723779603105486
0.019569471624266144,0.9859154929577465,0.723779603105486
0.019574944071588368,0.9859154929577465,0.723779603105486
0.019580419580419582,0.9859154929577465,0.723779603105486
0.019585898153329603,0.9859154929577465,0.723779603105486
0.019591379792891127,0.9859154929577465,0.723779603105486
0.01959686450167973,0.9859154929577465,0.723779603105486
0.019602352282273874,0.9859154929577465,0.723779603105486
0.0196078431372549,0.9859154929577465,0.723779603105486
0.019613337069207062,0.9859154929577465,0.723779603105486
0.01961883408071749,0.9859154929577465,0.723779603105486
0.019624334174376225,0.9859154929577465,0.723779603105486
0.01962983735277622,0.9859154929577465,0.723779603105486
0.019635343618513323,0.9859154929577465,0.723779603105486
0.01964085297418631,0.9859154929577465,0.723779603105486
0.019646365422396856,0.9859154929577465,0.723779603105486
0.019651880965749578,0.9859154929577465,0.723779603105486
0.01965739960685201,0.9859154929577465,0.723779603105486
0.019662921348314606,0.9859154929577465,0.723779603105486
0.019668446192750773,0.9859154929577465,0.723779603105486
0.01967397414277684,0.9859154929577465,0.723779603105486
0.01967950520101209,0.9859154929577465,0.723779603105486
0.01968503937007874,0.9859154929577465,0.723779603105486
0.01969057665260197,0.9859154929577465,0.723779603105486
0.019696117051209903,0.9859154929577465,0.723779603105486
0.019701660568533633,0.9859154929577465,0.723779603105486
0.019707207207207207,0.9859154929577465,0.723779603105486
0.019712756969867642,0.9859154929577465,0.723779603105486
0.01971830985915493,0.9859154929577465,0.723779603105486
0.01972386587771203,0.9859154929577465,0.723779603105486
0.019729425028184894,0.9859154929577465,0.723779603105486
0.01973498731322244,0.9859154929577465,0.723779603105486
0.019740552735476594,0.9859154929577465,0.723779603105486
0.019746121297602257,0.9859154929577465,0.723779603105486
0.019751693002257337,0.9859154929577465,0.723779603105486
0.019757267852102738,0.9859154929577465,0.723779603105486
0.019762845849802372,0.9859154929577465,0.723779603105486
0.019768426998023156,0.9859154929577465,0.723779603105486
0.01977401129943503,0.9859154929577465,0.723779603105486
0.019779598756710936,0.9859154929577465,0.723779603105486
0.01978518937252685,0.9859154929577465,0.723779603105486
0.019790783149561775,0.9859154929577465,0.723779603105486
0.019796380090497737,0.9859154929577465,0.723779603105486
0.019801980198019802,0.9859154929577465,0.723779603105486
0.019807583474816072,0.9859154929577465,0.723779603105486
0.019813189923577695,0.9859154929577465,0.723779603105486
0.019818799546998868,0.9859154929577465,0.723779603105486
0.019824412347776835,0.9859154929577465,0.723779603105486
0.019830028328611898,0.9859154929577465,0.723779603105486
0.019835647492207426,0.9859154929577465,0.723779603105486
0.01984126984126984,0.9859154929577465,0.723779603105486
0.019846895378508648,0.9859154929577465,0.723779603105486
0.019852524106636415,0.9859154929577465,0.723779603105486
0.019858156028368795,0.9859154929577465,0.723779603105486
0.019863791146424517,0.9859154929577465,0.723779603105486
0.019869429463525403,0.9859154929577465,0.723779603105486
0.019875070982396367,0.9859154929577465,0.723779603105486
0.019880715705765408,0.9859154929577465,0.723779603105486
0.019886363636363636,0.9859154929577465,0.723779603105486
0.019892014776925263,0.9859154929577465,0.723779603105486
0.019897669130187607,0.9859154929577465,0.723779603105486
0.0199033266988911,0.9859154929577465,0.723779603105486
0.019908987485779295,0.9859154929577465,0.723779603105486
0.01991465149359886,0.9859154929577465,0.723779603105486
0.0199203187250996,0.9859154929577465,0.723779603105486
0.019925989183034443,0.9859154929577465,0.723779603105486
0.019931662870159454,0.9859154929577465,0.723779603105486
0.019937339789233836,0.9859154929577465,0.723779603105486
0.019943019943019943,0.9859154929577465,0.723779603105486
0.019948703334283273,0.9859154929577465,0.723779603105486
0.019954389965792473,0.9859154929577465,0.723779603105486
0.01996007984031936,0.9859154929577465,0.723779603105486
0.019965772960638905,0.9859154929577465,0.723779603105486
0.019971469329529243,0.9859154929577465,0.723779603105486
0.01997716894977169,0.9859154929577465,0.723779603105486
0.01998287182415073,0.9859154929577465,0.723779603105486
0.019988577955454025,0.9859154929577465,0.723779603105486
0.019994287346472437,0.9859154929577465,0.723779603105486
0.02,0.9859154929577465,0.723779603105486
0.020005715918833954,0.9859154929577465,0.723779603105486
0.020011435105774727,0.9859154929577465,0.723779603105486
0.020017157563625966,0.9859154929577465,0.723779603105486
0.02002288329519451,0.9859154929577465,0.723779603105486
0.020028612303290415,0.9859154929577465,0.723779603105486
0.02003434459072696,0.9859154929577465,0.723779603105486
0.02004008016032064,0.9859154929577465,0.723779603105486
0.02004581901489118,0.9859154929577465,0.723779603105486
0.02005156115726153,0.9859154929577465,0.723779603105486
0.02005730659025788,0.9859154929577465,0.723779603105486
0.02006305531670966,0.9859154929577465,0.723779603105486
0.020068807339449542,0.9859154929577465,0.723779603105486
0.02007456266131345,0.9859154929577465,0.723779603105486
0.020080321285140562,0.9859154929577465,0.723779603105486
0.020086083213773313,0.9859154929577465,0.723779603105486
0.020091848450057407,0.9859154929577465,0.723779603105486
0.020097616996841802,0.9859154929577465,0.723779603105486
0.020103388856978748,0.9859154929577465,0.723779603105486
0.02010916403332376,0.9859154929577465,0.723779603105486
0.020114942528735632,0.9859154929577465,0.723779603105486
0.02012072434607646,0.9859154929577465,0.723779603105486
0.020126509488211614,0.9859154929577465,0.723779603105486
0.02013229795800978,0.9859154929577465,0.723779603105486
0.020138089758342925,0.9859154929577465,0.723779603105486
0.02014388489208633,0.9859154929577465,0.723779603105486
0.020149683362118594,0.9859154929577465,0.723779603105486
0.020155485171321624,0.9859154929577465,0.723779603105486
0.020161290322580645,0.9859154929577465,0.723779603105486
0.020167098818784212,0.9859154929577465,0.723779603105486
0.020172910662824207,0.9859154929577465,0.723779603105486
0.02017872585759585,0.9859154929577465,0.723779603105486
0.020184544405997693,0.9859154929577465,0.723779603105486
0.020190366310931643,0.9859154929577465,0.723779603105486
0.020196191575302943,0.9859154929577465,0.723779603105486
0.020202020202020204,0.9859154929577465,0.723779603105486
0.02020785219399538,0.9859154929577465,0.723779603105486
0.020213687554143805,0.9859154929577465,0.723779603105486
0.020219526285384173,0.9859154929577465,0.723779603105486
0.020225368390638543,0.9859154929577465,0.723779603105486
0.02023121387283237,0.9859154929577465,0.723779603105486
0.02023706273489448,0.9859154929577465,0.723779603105486
0.020242914979757085,0.9859154929577465,0.723779603105486
0.0202487706103558,0.9859154929577465,0.723779603105486
0.02025462962962963,0.9859154929577465,0.723779603105486
0.020260492040520984,0.9859154929577465,0.723779603105486
0.02026635784597568,0.9859154929577465,0.723779603105486
0.020272227048942947,0.9859154929577465,0.723779603105486
0.020278099652375436,0.9859154929577465,0.723779603105486
0.02028397565922921,0.9859154929577465,0.723779603105486
0.020289855072463767,0.9859154929577465,0.723779603105486
0.02029573789504204,0.9859154929577465,0.723779603105486
0.020301624129930394,0.9859154929577465,0.723779603105486
0.020307513780098638,0.9859154929577465,0.723779603105486
0.020313406848520024,0.9859154929577465,0.723779603105486
0.020319303338171262,0.9859154929577465,0.723779603105486
0.02032520325203252,0.9859154929577465,0.723779603105486
0.020331106593087424,0.9859154929577465,0.723779603105486
0.02033701336432307,0.9859154929577465,0.723779603105486
0.02034292356873002,0.9859154929577465,0.723779603105486
0.020348837209302327,0.9859154929577465,0.723779603105486
0.020354754289037512,0.9859154929577465,0.723779603105486
0.02036067481093659,0.9859154929577465,0.723779603105486
0.020366598778004074,0.9859154929577465,0.723779603105486
0.02037252619324796,0.9859154929577465,0.723779603105486
0.020378457059679767,0.9859154929577465,0.723779603105486
0.0203843913803145,0.9859154929577465,0.723779603105486
0.020390329158170697,0.9859154929577465,0.723779603105486
0.020396270396270396,0.9859154929577465,0.723779603105486
0.020402215097639172,0.9859154929577465,0.723779603105486
0.02040816326530612,0.9859154929577465,0.723779603105486
0.020414114902303878,0.9859154929577465,0.723779603105486
0.020420070011668612,0.9859154929577465,0.723779603105486
0.020426028596440035,0.9859154929577465,0.723779603105486
0.020431990659661413,0.9859154929577465,0.723779603105486
0.020437956204379562,0.9859154929577465,0.723779603105486
0.02044392523364486,0.9859154929577465,0.723779603105486
0.02044989775051125,0.9859154929577465,0.723779603105486
0.020455873758036237,0.9859154929577465,0.723779603105486
0.02046185325928091,0.9859154929577465,0.723779603105486
0.02046783625730994,0.9859154929577465,0.723779603105486
0.020473822755191575,0.9859154929577465,0.723779603105486
0.02047981275599766,0.9859154929577465,0.723779603105486
0.02048580626280363,0.9859154929577465,0.723779603105486
0.020491803278688523,0.9859154929577465,0.723779603105486
0.020497803806734993,0.9859154929577465,0.723779603105486
0.020503807850029292,0.9859154929577465,0.723779603105486
0.020509815411661296,0.9859154929577465,0.723779603105486
0.020515826494724502,0.9859154929577465,0.723779603105486
0.020521841102316037,0.9859154929577465,0.723779603105486
0.020527859237536656,0.9859154929577465,0.723779603105486
0.02053388090349076,0.9859154929577465,0.723779603105486
0.020539906103286387,0.9859154929577465,0.723779603105486
0.02054593484003522,0.9859154929577465,0.723779603105486
0.020551967116852612,0.9859154929577465,0.723779603105486
0.020558002936857563,0.9859154929577465,0.723779603105486
0.020564042303172738,0.9859154929577465,0.723779603105486
0.020570085218924478,0.9859154929577465,0.723779603105486
0.0205761316872428,0.9859154929577465,0.723779603105486
0.020582181711261395,0.9859154929577465,0.723779603105486
0.020588235294117647,0.9859154929577465,0.723779603105486
0.020594292438952635,0.9859154929577465,0.723779603105486
0.020600353148911125,0.9859154929577465,0.723779603105486
0.020606417427141595,0.9859154929577465,0.723779603105486
0.02061248527679623,0.9859154929577465,0.723779603105486
0.020618556701030927,0.9859154929577465,0.723779603105486
0.020624631703005304,0.9859154929577465,0.723779603105486
0.0206307102858827,0.9859154929577465,0.723779603105486
0.020636792452830188,0.9859154929577465,0.723779603105486
0.02064287820701858,0.9859154929577465,0.723779603105486
0.02064896755162242,0.9859154929577465,0.723779603105486
0.020655060489820007,0.9859154929577465,0.723779603105486
0.02066115702479339,0.9859154929577465,0.723779603105486
0.020667257159728374,0.9859154929577465,0.723779603105486
0.02067336089781453,0.9859154929577465,0.723779603105486
0.0206794682422452,0.9859154929577465,0.723779603105486
0.020685579196217493,0.9859154929577465,0.723779603105486
0.020691693762932308,0.9859154929577465,0.723779603105486
0.02069781194559432,0.9859154929577465,0.723779603105486
0.020703933747412008,0.9859154929577465,0.723779603105486
